,Invoice,OrderValue,OrderQuantity,UniqueProducts,Customer ID,Country,OrderDate
10964,518507,423.90999999999997,367,29,13196,United Kingdom,2010-08-09 13:28:00
10965,518508,451.90999999999997,368,25,12412,Denmark,2010-08-09 14:26:00
10966,518509,189.57,108,28,14498,United Kingdom,2010-08-09 14:39:00
10967,518510,317.95,277,19,14631,United Kingdom,2010-08-09 14:45:00
10968,518512,111.35,55,5,17790,United Kingdom,2010-08-09 15:03:00
10969,518519,525.35,148,32,17482,United Kingdom,2010-08-09 15:33:00
10970,518530,121.59,60,9,14794,United Kingdom,2010-08-09 15:44:00
10971,518531,14.85,3,1,15283,United Kingdom,2010-08-09 15:47:00
10972,518532,244.51999999999998,292,9,17838,United Kingdom,2010-08-09 15:56:00
10973,518533,82.94,24,13,14527,United Kingdom,2010-08-09 16:22:00
10974,518535,16.65,10,9,17988,United Kingdom,2010-08-09 16:56:00
10975,518543,360.47,422,23,17314,United Kingdom,2010-08-09 18:20:00
10976,518545,1436.48,736,5,18102,United Kingdom,2010-08-09 18:26:00
10977,518546,699.35,203,3,18102,United Kingdom,2010-08-09 18:29:00
10978,518547,526.0799999999999,384,4,18102,United Kingdom,2010-08-09 18:30:00
10979,518548,583.8,164,3,18102,United Kingdom,2010-08-09 18:31:00
10980,518549,498.0,300,3,18102,United Kingdom,2010-08-09 18:32:00
10981,518550,532.0,400,4,18102,United Kingdom,2010-08-09 18:32:00
10982,518551,714.0,600,4,18102,United Kingdom,2010-08-09 18:34:00
10983,518552,635.04,108,1,18102,United Kingdom,2010-08-09 18:36:00
10984,518553,759.84,484,40,16279,United Kingdom,2010-08-10 08:49:00
10985,518554,448.52,412,19,17212,United Kingdom,2010-08-10 09:22:00
10986,518555,352.15,194,19,14022,United Kingdom,2010-08-10 09:38:00
10987,518556,418.65,372,29,15805,United Kingdom,2010-08-10 09:50:00
10988,518557,142.16,134,11,15805,United Kingdom,2010-08-10 09:52:00
10989,518558,119.19999999999999,64,3,15805,United Kingdom,2010-08-10 09:53:00
10990,518559,302.5,142,19,13050,United Kingdom,2010-08-10 10:05:00
10991,518560,266.93,199,12,12745,United Kingdom,2010-08-10 10:14:00
10992,518561,462.21,263,26,17023,United Kingdom,2010-08-10 10:22:00
10993,518562,303.6,108,20,13476,United Kingdom,2010-08-10 10:29:00
10994,518564,170.8,150,2,14053,United Kingdom,2010-08-10 11:02:00
10995,518578,330.6,192,20,17063,United Kingdom,2010-08-10 12:06:00
10996,518602,77.35,13,2,16565,United Kingdom,2010-08-10 12:32:00
10997,518613,584.23,422,80,16713,United Kingdom,2010-08-10 12:37:00
10998,518614,311.13,167,18,13799,United Kingdom,2010-08-10 12:37:00
10999,518616,509.71,250,48,15039,United Kingdom,2010-08-10 12:40:00
11000,518623,660.0,400,3,15032,United Kingdom,2010-08-10 12:42:00
11001,518649,949.62,378,32,13501,Switzerland,2010-08-10 13:01:00
11002,518650,325.44,106,16,13045,United Kingdom,2010-08-10 13:02:00
11003,518652,189.05,57,38,14722,United Kingdom,2010-08-10 13:28:00
11004,518653,266.29,89,37,16221,United Kingdom,2010-08-10 13:32:00
11005,518654,49.5,25,3,17888,United Kingdom,2010-08-10 13:34:00
11006,518655,432.67,361,10,17754,United Kingdom,2010-08-10 13:44:00
11007,518656,141.6,90,8,13296,United Kingdom,2010-08-10 13:50:00
11008,518658,139.95000000000002,25,7,13839,United Kingdom,2010-08-10 13:52:00
11009,518659,18.24,48,1,17754,United Kingdom,2010-08-10 13:52:00
11010,518661,202.54999999999998,44,19,16926,United Kingdom,2010-08-10 14:07:00
11011,518663,385.95,230,100,14044,United Kingdom,2010-08-10 14:27:00
11012,518665,353.88,372,13,14478,United Kingdom,2010-08-10 14:43:00
11013,518670,30.6,12,1,14144,United Kingdom,2010-08-10 15:17:00
11014,518671,118.14,96,8,13880,United Kingdom,2010-08-10 15:31:00
11015,518672,182.38,65,25,17191,United Kingdom,2010-08-10 15:47:00
11016,518673,16483.0,11904,89,14646,Netherlands,2010-08-10 16:10:00
11017,518674,590.0,2,1,14646,Netherlands,2010-08-10 16:12:00
11018,518675,122.4,16,1,14646,Netherlands,2010-08-10 16:14:00
11019,518679,392.54,174,33,13421,United Kingdom,2010-08-10 17:02:00
11020,518681,586.36,364,89,17799,United Kingdom,2010-08-10 17:09:00
11021,518683,651.46,704,48,14913,United Kingdom,2010-08-11 08:40:00
11022,518684,278.56,116,19,12662,Germany,2010-08-11 08:50:00
11023,518685,334.56,392,8,13881,United Kingdom,2010-08-11 08:52:00
11024,518686,179.97,83,12,13717,United Kingdom,2010-08-11 09:40:00
11025,518687,385.03,216,28,15837,United Kingdom,2010-08-11 10:16:00
11026,518688,136.35,37,7,13594,United Kingdom,2010-08-11 10:23:00
11027,518708,189.6,80,14,14693,United Kingdom,2010-08-11 10:51:00
11028,518714,129.11,51,5,12600,Germany,2010-08-11 10:53:00
11029,518729,360.65999999999997,274,16,15985,United Kingdom,2010-08-11 11:23:00
11030,518730,570.84,253,49,13097,United Kingdom,2010-08-11 11:35:00
11031,518732,202.0,128,14,16632,United Kingdom,2010-08-11 11:39:00
11032,518733,66.0,24,2,13097,United Kingdom,2010-08-11 11:43:00
11033,518734,226.29999999999998,102,14,12771,Portugal,2010-08-11 11:51:00
11034,518735,3814.16,556,2,18102,United Kingdom,2010-08-11 11:58:00
11035,518737,2063.88,540,3,18102,United Kingdom,2010-08-11 12:05:00
11036,518740,135.42000000000002,40,7,13643,United Kingdom,2010-08-11 12:11:00
11037,518748,341.37,123,28,14700,United Kingdom,2010-08-11 12:19:00
11038,518749,985.1,646,23,17677,United Kingdom,2010-08-11 12:20:00
11039,518751,447.26,378,33,18145,United Kingdom,2010-08-11 12:28:00
11040,518752,873.35,411,27,17716,United Kingdom,2010-08-11 12:39:00
11041,518753,157.7,94,9,14822,United Kingdom,2010-08-11 12:52:00
11042,518754,122.7,54,6,17615,United Kingdom,2010-08-11 12:54:00
11043,518755,280.55,73,11,16985,United Kingdom,2010-08-11 12:58:00
11044,518756,295.0,1,1,16985,United Kingdom,2010-08-11 12:59:00
11045,518757,786.76,324,14,17675,United Kingdom,2010-08-11 13:07:00
11046,518759,294.01,199,43,15005,United Kingdom,2010-08-11 13:38:00
11047,518762,437.67999999999995,298,14,13446,United Kingdom,2010-08-11 14:20:00
11048,518764,556.5,318,12,13089,United Kingdom,2010-08-11 14:27:00
11049,518765,59.85,27,3,16519,United Kingdom,2010-08-11 14:34:00
11050,518766,616.0,299,14,15944,United Kingdom,2010-08-11 14:39:00
11051,518767,305.55,159,16,17469,United Kingdom,2010-08-11 14:50:00
11052,518768,187.9,151,8,14409,United Kingdom,2010-08-11 14:55:00
11053,518769,195.26,66,44,14736,United Kingdom,2010-08-11 15:13:00
11054,518771,178.79,82,42,14736,United Kingdom,2010-08-11 15:21:00
11055,518776,301.65,49,10,15110,United Kingdom,2010-08-11 15:49:00
11056,518779,141.0,60,29,14606,United Kingdom,2010-08-11 16:14:00
11057,518783,330.29,87,38,16033,United Kingdom,2010-08-11 16:44:00
11058,518786,101.69,31,18,15652,United Kingdom,2010-08-11 16:58:00
11059,518787,964.12,556,41,13089,United Kingdom,2010-08-12 08:54:00
11060,518788,62.7,42,4,13089,United Kingdom,2010-08-12 08:56:00
11061,518789,847.04,762,50,15142,United Kingdom,2010-08-12 09:17:00
11062,518790,301.39,178,20,17612,United Kingdom,2010-08-12 09:41:00
11063,518791,515.03,421,34,16477,United Kingdom,2010-08-12 09:43:00
11064,518792,2403.8399999999997,3140,38,13694,United Kingdom,2010-08-12 10:00:00
11065,518793,91.4,52,4,14437,United Kingdom,2010-08-12 10:01:00
11066,518794,228.95999999999998,216,3,13694,United Kingdom,2010-08-12 10:02:00
11067,518795,325.35,185,18,14276,United Kingdom,2010-08-12 10:03:00
11068,518796,308.52,304,13,16232,United Kingdom,2010-08-12 10:04:00
11069,518797,15.0,12,1,14276,United Kingdom,2010-08-12 10:05:00
11070,518798,328.18,182,15,16650,United Kingdom,2010-08-12 10:12:00
11071,518847,1190.67,608,55,13668,United Kingdom,2010-08-12 11:47:00
11072,518848,303.12,217,17,15298,United Kingdom,2010-08-12 11:50:00
11073,518850,166.51999999999998,82,21,14224,United Kingdom,2010-08-12 12:20:00
11074,518851,153.89,128,31,15581,United Kingdom,2010-08-12 12:21:00
11075,518852,143.2,54,25,17377,United Kingdom,2010-08-12 12:25:00
11076,518857,292.87,209,68,15719,United Kingdom,2010-08-12 12:33:00
11077,518858,15.9,2,1,12748,United Kingdom,2010-08-12 12:33:00
11078,518863,342.75,334,15,17046,United Kingdom,2010-08-12 12:37:00
11079,518864,13.92,48,1,17046,United Kingdom,2010-08-12 12:39:00
11080,518865,655.8,321,13,17866,United Kingdom,2010-08-12 12:43:00
11081,518866,424.6,220,22,13901,United Kingdom,2010-08-12 12:47:00
11082,518867,19.8,12,1,13901,United Kingdom,2010-08-12 12:50:00
11083,518868,236.55,57,3,13150,United Kingdom,2010-08-12 12:58:00
11084,518871,36.9,6,2,13150,United Kingdom,2010-08-12 12:59:00
11085,518875,92.07,46,14,14692,United Kingdom,2010-08-12 13:02:00
11086,518880,350.6,90,19,17623,United Kingdom,2010-08-12 13:11:00
11087,518881,539.09,808,55,13069,United Kingdom,2010-08-12 13:14:00
11088,518894,114.0,62,18,12835,United Kingdom,2010-08-12 13:23:00
11089,518895,263.6,320,11,15129,United Kingdom,2010-08-12 13:36:00
11090,518896,806.4,408,21,14156,EIRE,2010-08-12 13:38:00
11091,518897,53.25,15,2,14344,United Kingdom,2010-08-12 13:46:00
11092,518898,98.44999999999999,33,11,12841,United Kingdom,2010-08-12 13:50:00
11093,518900,2480.48,1906,21,15061,United Kingdom,2010-08-12 14:11:00
11094,518901,255.74,44,16,17243,United Kingdom,2010-08-12 14:13:00
11095,518902,587.52,373,59,14461,United Kingdom,2010-08-12 14:15:00
11096,518907,117.16,43,20,17757,United Kingdom,2010-08-12 14:32:00
11097,518910,390.94,218,60,15984,United Kingdom,2010-08-12 14:35:00
11098,518919,24.049999999999997,5,5,12748,United Kingdom,2010-08-12 14:39:00
11099,518944,328.05,165,19,12937,United Kingdom,2010-08-12 14:53:00
11100,518945,427.24,199,23,15365,United Kingdom,2010-08-12 14:57:00
11101,518946,120.6,76,7,15365,United Kingdom,2010-08-12 14:58:00
11102,518947,107.8,12,6,15365,United Kingdom,2010-08-12 15:00:00
11103,518948,933.45,480,57,15874,United Kingdom,2010-08-12 15:01:00
11104,518949,17.0,4,1,15874,United Kingdom,2010-08-12 15:03:00
11105,518950,2063.62,1114,76,15296,United Kingdom,2010-08-12 15:06:00
11106,518951,107.1,42,5,15296,United Kingdom,2010-08-12 15:08:00
11107,518959,737.5999999999999,464,17,13078,United Kingdom,2010-08-12 15:32:00
11108,518960,102.0,24,1,13078,United Kingdom,2010-08-12 15:33:00
11109,518963,493.36,224,22,15078,United Kingdom,2010-08-12 15:38:00
11110,518967,326.4,128,1,14548,United Kingdom,2010-08-12 15:48:00
11111,518970,66.0,24,1,16199,United Kingdom,2010-08-12 15:52:00
11112,518972,271.2,80,1,17402,United Kingdom,2010-08-12 15:54:00
11113,518975,6.6,4,1,15581,United Kingdom,2010-08-12 16:19:00
11114,518977,70.13,109,15,15581,United Kingdom,2010-08-12 16:27:00
11115,518980,338.65,111,21,14630,United Kingdom,2010-08-12 16:38:00
11116,518982,295.0,1,1,18227,United Kingdom,2010-08-12 16:45:00
11117,518983,217.76999999999998,215,17,13214,United Kingdom,2010-08-12 17:01:00
11118,518985,445.49,258,47,17550,United Kingdom,2010-08-12 17:02:00
11119,518989,150.95,109,8,12959,United Kingdom,2010-08-12 17:20:00
11120,519000,9.9,2,1,13319,United Kingdom,2010-08-12 17:52:00
11121,519001,222.77,181,22,18168,United Kingdom,2010-08-12 18:11:00
11122,519004,117.09,169,14,12542,Spain,2010-08-12 19:12:00
11123,519005,411.6,280,121,16549,United Kingdom,2010-08-12 19:18:00
11124,519006,147.65,99,16,13230,United Kingdom,2010-08-12 19:20:00
11125,519007,125.94,65,15,14702,United Kingdom,2010-08-12 19:21:00
11126,519008,215.25,130,25,13969,United Kingdom,2010-08-12 19:32:00
11127,519009,329.89,118,23,13291,United Kingdom,2010-08-12 19:37:00
11128,519010,113.81,95,21,17323,United Kingdom,2010-08-12 19:41:00
11129,519011,314.59999999999997,270,20,16592,United Kingdom,2010-08-13 08:53:00
11130,519012,24.9,6,2,16592,United Kingdom,2010-08-13 08:54:00
11131,519013,379.53,225,23,13037,United Kingdom,2010-08-13 08:57:00
11132,519014,151.64,91,7,16558,United Kingdom,2010-08-13 09:07:00
11133,519025,176.84,70,11,14239,United Kingdom,2010-08-13 09:44:00
11134,519028,267.0,360,13,17512,United Kingdom,2010-08-13 10:10:00
11135,519029,472.68,411,35,15203,United Kingdom,2010-08-13 10:15:00
11136,519030,166.78,64,8,13534,United Kingdom,2010-08-13 10:37:00
11137,519037,567.65,399,30,17091,United Kingdom,2010-08-13 11:16:00
11138,519057,412.3,521,17,12960,United Kingdom,2010-08-13 11:33:00
11139,519087,188.49,71,5,16168,United Kingdom,2010-08-13 11:45:00
11140,519098,293.76,408,1,17949,United Kingdom,2010-08-13 11:51:00
11141,519115,167.28,106,22,17639,United Kingdom,2010-08-13 11:59:00
11142,519120,13.5,10,3,17639,United Kingdom,2010-08-13 12:04:00
11143,519121,289.51,254,26,14550,United Kingdom,2010-08-13 12:05:00
11144,519122,371.66,163,46,17913,United Kingdom,2010-08-13 12:11:00
11145,519124,1497.6,624,2,17949,United Kingdom,2010-08-13 12:23:00
11146,519125,346.15,284,23,15255,United Kingdom,2010-08-13 12:23:00
11147,519135,309.84,280,12,14872,United Kingdom,2010-08-13 12:34:00
11148,519164,280.13,183,16,16190,United Kingdom,2010-08-13 12:56:00
11149,519165,754.79,217,20,17865,United Kingdom,2010-08-13 12:59:00
11150,519166,335.58,348,17,12676,Sweden,2010-08-13 13:29:00
11151,519167,118.45,73,6,12676,Sweden,2010-08-13 13:31:00
11152,519170,168.53,22,14,17515,United Kingdom,2010-08-13 13:38:00
11153,519171,115.4,18,4,12484,Spain,2010-08-13 13:45:00
11154,519172,1053.74,396,27,14031,United Kingdom,2010-08-13 14:09:00
11155,519173,185.65,75,41,18225,United Kingdom,2010-08-13 14:20:00
11156,519175,361.29,85,12,17146,United Kingdom,2010-08-13 14:31:00
11157,519176,233.39999999999998,312,17,14153,United Kingdom,2010-08-13 14:35:00
11158,519177,1705.09,1229,90,17589,United Kingdom,2010-08-13 14:40:00
11159,519178,6.8,8,1,17589,United Kingdom,2010-08-13 14:42:00
11160,519179,122.45,49,23,17238,United Kingdom,2010-08-13 14:43:00
11161,519181,165.01999999999998,266,12,16600,United Kingdom,2010-08-13 14:47:00
11162,519182,136.97,117,14,13561,United Kingdom,2010-08-13 14:50:00
11163,519184,1191.93,3393,17,13316,United Kingdom,2010-08-13 15:07:00
11164,519186,75.6,48,4,15938,United Kingdom,2010-08-13 15:27:00
11165,519188,129.56,22,11,14693,United Kingdom,2010-08-13 16:17:00
11166,519192,866.77,757,39,14525,United Kingdom,2010-08-13 16:58:00
11167,519194,613.33,323,68,16345,United Kingdom,2010-08-13 17:13:00
11168,519197,158.85,35,5,17127,United Kingdom,2010-08-15 10:08:00
11169,519198,345.65,155,31,16104,United Kingdom,2010-08-15 10:28:00
11170,519199,126.25,45,8,16290,United Kingdom,2010-08-15 10:30:00
11171,519200,192.8,136,10,16153,United Kingdom,2010-08-15 10:32:00
11172,519201,1536.0,3840,5,13027,United Kingdom,2010-08-15 10:33:00
11173,519202,90.3,40,29,16782,United Kingdom,2010-08-15 10:37:00
11174,519203,235.35,198,17,15898,United Kingdom,2010-08-15 10:41:00
11175,519204,52.55,63,7,16326,United Kingdom,2010-08-15 10:55:00
11176,519205,155.8,203,19,17300,United Kingdom,2010-08-15 11:02:00
11177,519208,1650.0,1000,4,15769,United Kingdom,2010-08-15 11:09:00
11178,519209,305.28,288,1,15893,United Kingdom,2010-08-15 11:12:00
11179,519210,385.31,179,11,16631,United Kingdom,2010-08-15 11:20:00
11180,519211,69.95,17,4,18236,United Kingdom,2010-08-15 11:21:00
11181,519212,117.83,25,6,18236,United Kingdom,2010-08-15 11:22:00
11182,519213,175.64,64,18,17377,United Kingdom,2010-08-15 11:24:00
11183,519214,524.45,151,18,16043,United Kingdom,2010-08-15 11:26:00
11184,519215,390.38,194,14,16841,United Kingdom,2010-08-15 11:47:00
11185,519216,628.8,474,31,15641,United Kingdom,2010-08-15 11:50:00
11186,519217,967.94,674,31,16873,United Kingdom,2010-08-15 11:51:00
11187,519218,181.89,63,34,17248,United Kingdom,2010-08-15 11:55:00
11188,519219,44.099999999999994,54,3,16225,United Kingdom,2010-08-15 11:59:00
11189,519222,680.0,400,4,15838,United Kingdom,2010-08-15 12:20:00
11190,519223,495.0,300,2,13629,United Kingdom,2010-08-15 12:22:00
11191,519224,127.91,52,12,17071,United Kingdom,2010-08-15 12:23:00
11192,519226,7.95,1,1,16883,United Kingdom,2010-08-15 12:35:00
11193,519227,481.87,903,36,15789,United Kingdom,2010-08-15 12:37:00
11194,519228,247.79999999999998,280,9,12583,France,2010-08-15 12:40:00
11195,519229,746.99,532,16,15311,United Kingdom,2010-08-15 12:42:00
11196,519230,142.0,48,7,16756,United Kingdom,2010-08-15 13:03:00
11197,519231,122.8,66,30,17372,United Kingdom,2010-08-15 13:05:00
11198,519232,299.7,238,18,17692,United Kingdom,2010-08-15 13:07:00
11199,519233,101.6,48,11,16468,United Kingdom,2010-08-15 13:10:00
11200,519234,585.86,408,47,17618,United Kingdom,2010-08-15 13:18:00
11201,519235,105.3,54,1,17256,United Kingdom,2010-08-15 13:19:00
11202,519236,385.44,156,8,14051,United Kingdom,2010-08-15 13:23:00
11203,519237,575.09,324,42,13715,United Kingdom,2010-08-15 13:26:00
11204,519238,108.6,44,5,13405,United Kingdom,2010-08-15 13:28:00
11205,519239,424.44,401,37,14996,United Kingdom,2010-08-15 13:41:00
11206,519240,17.85,3,1,14996,United Kingdom,2010-08-15 13:44:00
11207,519241,464.28,323,64,14415,United Kingdom,2010-08-15 14:01:00
11208,519242,990.48,1456,8,16553,United Kingdom,2010-08-15 14:12:00
11209,519243,399.15,145,14,12805,Netherlands,2010-08-15 14:13:00
11210,519244,174.24,336,2,16553,United Kingdom,2010-08-15 14:13:00
11211,519245,290.86,178,27,14097,United Kingdom,2010-08-15 14:20:00
11212,519247,387.6,212,24,16101,United Kingdom,2010-08-15 14:38:00
11213,519248,290.7,126,7,13089,United Kingdom,2010-08-15 14:50:00
11214,519251,1124.8,482,43,17107,United Kingdom,2010-08-15 15:20:00
11215,519252,218.44,108,44,17841,United Kingdom,2010-08-15 15:26:00
11216,519253,324.86,174,17,14210,United Kingdom,2010-08-15 15:33:00
11217,519254,309.9,146,5,16422,United Kingdom,2010-08-15 15:35:00
11218,519255,139.58,26,14,14183,United Kingdom,2010-08-15 15:36:00
11219,519256,14.11,15,6,17841,United Kingdom,2010-08-15 15:42:00
11220,519257,459.76,201,21,17340,United Kingdom,2010-08-15 15:44:00
11221,519258,388.46,338,8,16701,United Kingdom,2010-08-15 15:45:00
11222,519260,217.92,145,31,17299,United Kingdom,2010-08-15 16:00:00
11223,519261,257.57,127,12,16125,United Kingdom,2010-08-16 08:38:00
11224,519262,406.72,324,24,16186,United Kingdom,2010-08-16 08:49:00
11225,519263,473.2,444,23,12530,Germany,2010-08-16 08:57:00
11226,519264,120.66,78,7,13512,United Kingdom,2010-08-16 09:15:00
11227,519266,311.52,132,5,16103,United Kingdom,2010-08-16 09:20:00
11228,519267,1020.0,400,1,16013,United Kingdom,2010-08-16 09:54:00
11229,519268,533.0,296,16,13093,United Kingdom,2010-08-16 09:55:00
11230,519275,429.5,210,3,16029,United Kingdom,2010-08-16 10:17:00
11231,519276,296.65,117,18,13090,United Kingdom,2010-08-16 10:17:00
11232,519279,202.7,96,10,13468,United Kingdom,2010-08-16 10:37:00
11233,519338,366.73,293,24,15755,United Kingdom,2010-08-16 11:27:00
11234,519339,144.53,19,4,17849,United Kingdom,2010-08-16 11:31:00
11235,519341,1287.09,695,46,15050,United Kingdom,2010-08-16 12:00:00
11236,519343,1858.9099999999999,1402,125,12687,Sweden,2010-08-16 12:12:00
11237,519344,226.85999999999999,284,16,15785,United Kingdom,2010-08-16 12:16:00
11238,519357,188.4,116,12,13063,United Kingdom,2010-08-16 12:27:00
11239,519369,240.0,1200,6,15008,United Kingdom,2010-08-16 13:09:00
11240,519371,160.33,68,41,14606,United Kingdom,2010-08-16 13:12:00
11241,519372,332.2,134,13,17157,United Kingdom,2010-08-16 13:22:00
11242,519380,353.3,237,15,12921,United Kingdom,2010-08-16 13:36:00
11243,519381,315.59999999999997,152,10,12921,United Kingdom,2010-08-16 13:37:00
11244,519382,291.15999999999997,74,16,16278,United Kingdom,2010-08-16 13:38:00
11245,519384,161.9,94,30,18109,United Kingdom,2010-08-16 14:12:00
11246,519385,368.98,179,15,16168,United Kingdom,2010-08-16 14:15:00
11247,519391,305.22,170,20,13050,United Kingdom,2010-08-16 14:46:00
11248,519392,310.5,223,20,16625,United Kingdom,2010-08-16 14:49:00
11249,519393,182.58,98,11,13728,United Kingdom,2010-08-16 14:59:00
11250,519394,165.48000000000002,188,10,14011,United Kingdom,2010-08-16 15:31:00
11251,519395,317.01,287,41,14379,United Kingdom,2010-08-16 15:31:00
11252,519396,694.34,686,32,15039,United Kingdom,2010-08-16 15:36:00
11253,519398,466.32,240,8,17838,United Kingdom,2010-08-16 16:45:00
11254,519399,257.39,123,25,13001,United Kingdom,2010-08-16 16:48:00
